date,season,home_team,away_team,b365h,b365d,b365a,result,matchweek
2007-04-22,2007,Newcastle,Chelsea,0.14054746662234366,0.23177219826747894,0.6276803351101774,D,36
2007-04-28,2007,Blackburn,Charlton,0.45028170282289226,0.28152628910219024,0.2681920080749175,H,37
2007-04-28,2007,Chelsea,Bolton,0.758691036941541,0.16522222252212734,0.07608674053633172,D,37
2007-04-28,2007,Everton,Man United,0.174252556123398,0.2489217551012976,0.5768256887753045,A,37
2007-04-28,2007,Man City,Aston Villa,0.40943637289706386,0.28261979160875783,0.3079438354941783,A,37
2007-04-28,2007,Middlesbrough,Tottenham,0.34416009421735727,0.2820271514422182,0.3738127543404246,A,37
2007-04-28,2007,Portsmouth,Liverpool,0.2875568327917208,0.28281911879912813,0.429624048409151,H,37
2007-04-28,2007,Sheffield United,Watford,0.6113034170471049,0.23302758790431777,0.15566899504857745,H,37
2007-04-28,2007,Wigan,West Ham,0.45028170282289226,0.28152628910219024,0.2681920080749175,A,37
2007-04-29,2007,Arsenal,Fulham,0.7289144603641384,0.18868507570453769,0.08240046393132384,H,37
2007-04-30,2007,Reading,Newcastle,0.4733065587712491,0.2757018202451887,0.2509916209835622,H,37
2007-05-05,2007,Aston Villa,Sheffield United,0.5031756964503289,0.26995739573546434,0.22686690781420685,H,38
2007-05-05,2007,Everton,Portsmouth,0.48678310031123995,0.2760833545812227,0.23713354510753726,H,38
2007-05-05,2007,Fulham,Liverpool,0.2875568327917208,0.28281911879912813,0.429624048409151,H,38
2007-05-05,2007,Man City,Man United,0.14020787159858955,0.2187020788445834,0.641090049556827,A,38
2007-05-05,2007,Newcastle,Blackburn,0.41745674070968203,0.27633190821136816,0.30621135107894976,A,38
2007-05-05,2007,Reading,Watford,0.6909269163710934,0.1998105949001791,0.1092624887287275,A,38
2007-05-05,2007,West Ham,Bolton,0.4398720158803921,0.28235773333075764,0.27777025078885037,H,38
2007-05-05,2007,Wigan,Middlesbrough,0.45028170282289226,0.28152628910219024,0.2681920080749175,A,38
2007-05-06,2007,Arsenal,Chelsea,0.34416009421735727,0.2820271514422182,0.3738127543404246,D,38
2007-05-07,2007,Charlton,Tottenham,0.322242908369226,0.28195495839647466,0.3958021332342993,A,38
2007-05-09,2007,Chelsea,Man United,0.44263983355809017,0.27868008322095494,0.27868008322095494,D,38
2007-05-10,2007,Tottenham,Blackburn,0.5293291849627498,0.26595194928850746,0.2047188657487426,D,38
2007-05-13,2007,Blackburn,Reading,0.47363918910900416,0.26729268189489913,0.25906812899609677,D,39
2007-05-13,2007,Bolton,Aston Villa,0.51091829250634,0.265989337543133,0.223092369950527,D,39
2007-05-13,2007,Chelsea,Everton,0.5563698665362016,0.2581028918298509,0.18552724163394757,D,39
2007-05-13,2007,Liverpool,Charlton,0.7112650750627023,0.18888908270111657,0.09984584223618102,D,39
2007-05-13,2007,Man United,West Ham,0.6112833737783396,0.24716490045759953,0.14155172576406078,A,39
2007-05-13,2007,Middlesbrough,Fulham,0.4987241676280116,0.2787235092913132,0.2225523230806752,H,39
2007-05-13,2007,Portsmouth,Arsenal,0.34399468992846005,0.26029427952203343,0.3957110305495065,D,39
2007-05-13,2007,Sheffield United,Wigan,0.4088856128692389,0.2687416452103947,0.32237274192036636,A,39
2007-05-13,2007,Tottenham,Man City,0.6429569942103698,0.23697501147250227,0.1200679943171279,H,39
2007-05-13,2007,Watford,Newcastle,0.329533970839177,0.27603770813557893,0.3944283210252441,D,39
2007-08-11,2008,Aston Villa,Liverpool,0.2225523230806752,0.2787235092913132,0.4987241676280116,A,1
2007-08-11,2008,Bolton,Newcastle,0.3744793524781692,0.2874114656661272,0.33810918185570366,A,1
2007-08-11,2008,Derby,Portsmouth,0.32977960128865197,0.28085848848027356,0.3893619102310745,D,1
2007-08-11,2008,Everton,Wigan,0.5772199384767923,0.26529467055226574,0.15748539097094189,H,1
2007-08-11,2008,Middlesbrough,Blackburn,0.3958021332342993,0.28195495839647466,0.322242908369226,A,1
2007-08-11,2008,Sunderland,Tottenham,0.2681920080749175,0.28152628910219024,0.45028170282289226,H,1
2007-08-11,2008,West Ham,Man City,0.47381334928749125,0.28552249817112707,0.24066415254138174,A,1
2007-08-12,2008,Arsenal,Fulham,0.7303209885754676,0.19061308439430674,0.07906592703022583,H,1
2007-08-12,2008,Chelsea,Birmingham,0.8135434513676792,0.13160287431108306,0.05485367432123762,H,1
2007-08-12,2008,Man United,Reading,0.7988876778899261,0.14588311666770476,0.05522920544236904,D,1
2007-08-14,2008,Tottenham,Everton,0.5293291849627498,0.26595194928850746,0.2047188657487426,A,1
2007-08-15,2008,Birmingham,Sunderland,0.40943637289706386,0.28261979160875783,0.3079438354941783,D,1
2007-08-15,2008,Fulham,Bolton,0.429624048409151,0.28281911879912813,0.2875568327917208,H,1
2007-08-15,2008,Man City,Derby,0.5955335840908174,0.2480632953803985,0.1564031205287841,H,1
2007-08-15,2008,Portsmouth,Man United,0.1564031205287841,0.2480632953803985,0.5955335840908174,D,1
2007-08-15,2008,Reading,Chelsea,0.1312357738241462,0.23835300708533394,0.63041121909052,A,1
2007-08-15,2008,Wigan,Middlesbrough,0.40943637289706386,0.28261979160875783,0.3079438354941783,H,1
2007-08-18,2008,Birmingham,West Ham,0.3958021332342993,0.28195495839647466,0.322242908369226,A,2
2007-08-18,2008,Fulham,Middlesbrough,0.45028170282289226,0.28152628910219024,0.2681920080749175,A,2
2007-08-18,2008,Newcastle,Aston Villa,0.520159001137296,0.27491276099251966,0.2049282378701844,D,2
2007-08-18,2008,Portsmouth,Bolton,0.520159001137296,0.27491276099251966,0.2049282378701844,H,2
2007-08-18,2008,Reading,Everton,0.3738127543404246,0.2820271514422182,0.34416009421735727,H,2
2007-08-18,2008,Tottenham,Derby,0.6707815996693222,0.2191292872506028,0.1100891130800751,H,2
2007-08-18,2008,Wigan,Sunderland,0.429624048409151,0.28281911879912813,0.2875568327917208,H,2
2007-08-19,2008,Blackburn,Arsenal,0.2960210492760621,0.28607979191097505,0.4178991588129627,D,2
2007-08-19,2008,Liverpool,Chelsea,0.3726758887623222,0.3136620556188388,0.3136620556188388,D,2
2007-08-19,2008,Man City,Man United,0.19775985867184528,0.2808166437736011,0.5214234975545536,H,2
2007-08-25,2008,Arsenal,Man City,0.6276803351101774,0.23177219826747894,0.14054746662234366,H,3
2007-08-25,2008,Aston Villa,Fulham,0.5321106948012726,0.2688728262965328,0.19901647890219468,H,3
2007-08-25,2008,Bolton,Reading,0.4143232376359919,0.28257512743880076,0.3031016349252073,H,3
2007-08-25,2008,Chelsea,Portsmouth,0.758691036941541,0.16522222252212734,0.07608674053633172,H,3
2007-08-25,2008,Derby,Birmingham,0.3958021332342993,0.28195495839647466,0.322242908369226,A,3
2007-08-25,2008,Everton,Blackburn,0.4514583079856368,0.2874331346203455,0.26110855739401767,D,3
2007-08-25,2008,Sunderland,Liverpool,0.14155172576406078,0.24716490045759953,0.6112833737783396,A,3
